# Русско-хинди словарь, построенный на основе многоязычной базы данных "Универсальный словарь концептов"
# Слова и глоссы хинди взяты из ворднета хинди http://www.cfilt.iitb.ac.in/wordnet/webhwn/ и словаря CFILT UWD
# Выкладывается под GPL and CC-BY-SA-NC
# Вячеслав Диконов <sdiconov@mail.ru>
#
# This file contains a Russian-Hindi dictionary derived from the "Universal Dictionary of Concepts" database
# Hindi words and glosses come from the Hindi Wordnet http://www.cfilt.iitb.ac.in/wordnet/webhwn/ and CFILT UW dictionary
# It is available under GPL and CC-BY-SA-NC licenses
# Viacheslav Dikonov <sdiconov@mail.ru>
#
академически	adv	शैक्षणिक दृष्टि से	IN REGARD TO ACADEMIC MATTERS	
академический	a	अकादमिक	ASSOCIATED WITH ACADEMIA OR AN ACADEMY	
академический	a	अकादमी का, पण्डिताऊ	MARKED BY A NARROW FOCUS ON OR DISPLAY OF LEARNING ESPECIALLY ITS TRIVIAL ASPECTS	
академия	n,женск	अकादमी	AN INSTITUTION FOR THE ADVANCEMENT OF ART OR SCIENCE OR LITERATURE;A LEARNED ESTABLISHMENT FOR THE ADVANCEMENT OF KNOWLEDGE;A SCHOOL FOR SPECIAL TRAINING	
академия	n,женск	अकादम्	AN INSTITUTION FOR THE ADVANCEMENT OF ART OR SCIENCE OR LITERATURE;A SCHOOL FOR SPECIAL TRAINING	
академия	n,женск	प्रशिक्षण शाला, विद्यालय	AN INSTITUTION FOR THE ADVANCEMENT OF ART OR SCIENCE OR LITERATURE	
акация	n,женск	अकेशिया, अकेशिय्, कीकर, बबूल	ANY OF VARIOUS SPINY TREES OR SHRUBS OF THE GENUS ACACIA	
акваланг	n,мужск	जलफेंफड़ा, जलफेंफड़्	A DEVICE (TRADE NAME AQUA-LUNG) THAT LETS DIVERS BREATHE UNDER WATER	
аквамарин	n,мужск	नीलहरित रंग्	A SHADE OF BLUE TINGED WITH GREEN	
акварель	n	जल रंग, जल-रंग, जलरंग	A WATER-BASE PAINT (WITH WATER-SOLUBLE PIGMENTS)	
аквариум	n,мужск	अक्वेरियम, जलजीवशाला	A TANK OR POOL OR BOWL FILLED WITH WATER FOR KEEPING LIVE FISH AND UNDERWATER ANIMALS	
акведук	n,мужск	कृत्रिम जल प्रणाल, कृत्रिम जल प्रणाल्	A CONDUIT THAT RESEMBLES A BRIDGE BUT CARRIES WATER OVER A VALLEY	
акклиматизация	n,женск	पर्यनुकूलन	ADAPTATION TO A NEW CLIMATE (A NEW TEMPERATURE OR ALTITUDE OR ENVIRONMENT)	
акклиматизировать	v	अनुकूल जीवन प्रदान करना, नागरिक बनाना, प्राकृतिक बनाना	ADAPT (A WILD PLANT OR UNCLAIMED LAND) TO THE ENVIRONMENT	
акклиматизироваться	v	आदी होना, दशानुकूलित, पर्यनुकूलन, पर्यनुकूलित होना	GET USED TO A CERTAIN CLIMATE	
аккомодационный	a	समंजन संबंधी	OF OR RELATING TO THE ACCOMMODATION OF THE LENS OF THE EYE	
аккомпанемент	n,мужск	संगत	A SUBORDINATE MUSICAL PART	
аккомпаниатор	n,мужск	उपवादक, संगत देने वाल, संगतकार, संगतकार्	A PERSON WHO PROVIDES MUSICAL ACCOMPANIMENT (USUALLY ON A PIANO)	
аккордеон	n,мужск	अकर्डियन, अकर्डियन्	A PORTABLE BOX-SHAPED FREE-REED INSTRUMENT	
аккордеонист	n,мужск	अकर्डियनवादक	A MUSICIAN WHO PLAYS THE ACCORDION	
Аккра	n,женск	आकरा	THE CAPITAL AND LARGEST CITY OF GHANA WITH A DEEP-WATER PORT	
аккредитация	n	आधिकारिक मान्यता, प्रत्यायन, प्रत्यायन्, प्रमाणन, प्रमाणन्	THE ACT OF GRANTING CREDIT OR RECOGNITION (ESPECIALLY WITH RESPECT TO EDUCATIONAL INSTITUTION THAT MAINTAINS SUITABLE STANDARDS)	
аккреционный	a	अभिवर्धी, सहवर्धी	GROWING BY ACCRETION	
аккузатив	n,мужск	कर्मकारक	THE CATEGORY OF NOUNS SERVING AS THE DIRECT OBJECT OF A VERB	
аккультурировать	v	परसंस्कृति ग्रहण करना, परसंस्कृति समावेश करना	ASSIMILATE CULTURALLY	
аккумулятор	n,мужск	एक्युमुलेटर, संकलनकर्ता	A VOLTAIC BATTERY THAT STORES ELECTRIC CHARGE	
аккуратно	adv	चुस्त-दुरुस्त ढंग से	IN A NATTY MANNER	
аккуратно	adv	सुव्यवस्थित ढंग से	WITH NEATNESS	
аккуратный	a	बना-ठना, सजीला	MARKED BY UP-TO-DATENESS IN DRESS AND MANNERS	
аккуратный	a	सुव्यवस्थित	OF PLACES	
Акмола	n,женск	अक्मोला	REMOTE CITY OF KAZAKHSTAN THAT (OSTENSIBLY FOR SECURITY REASONS) WAS MADE THE CAPITAL IN 1998	
акне	n	मुँहासा, मुँहास्	AN INFLAMMATORY DISEASE INVOLVING THE SEBACEOUS GLANDS OF THE SKIN	
аконит	n,мужск	कालकूट, कालकूट्	ANY OF VARIOUS USUALLY POISONOUS PLANTS OF THE GENUS ACONITUM HAVING TUBEROUS ROOTS AND PALMATELY LOBED LEAVES AND BLUE OR WHITE FLOWERS	
акр	n,мужск	एकड़	A UNIT OF AREA (4840 SQUARE YARDS) USED IN ENGLISH-SPEAKING COUNTRIES	
акрилонитрил	n,мужск	एक्राइलोनाइट्राइल	A COLORLESS LIQUID UNSATURATED NITRILE MADE FROM PROPENE	
акробат	n,мужск	कलाबाज, कलाबाज्, नट, नट्	AN ATHLETE WHO PERFORMS ACTS REQUIRING SKILL AND AGILITY AND COORDINATION	
акробатика	n,женск	कलाबाजी	THE GYMNASTIC MOVES OF AN ACROBAT	
акроним	n,мужск	आदिवर्णिक शब्द, आदिवर्णिक शब्द्	A WORD FORMED FROM THE INITIAL LETTERS OF THE SEVERAL WORDS IN THE NAME	
акростих	n,мужск	आद्यंताक्षरी, आद्यंताक्षर्, चित्राक्षरी	VERSE IN WHICH CERTAIN LETTERS SUCH AS THE FIRST IN EACH LINE FORM A WORD OR MESSAGE	
акселератор	n,мужск	उपरोधक	A VALVE THAT REGULATES THE SUPPLY OF FUEL TO THE ENGINE	
акселерометр	n,мужск	त्वरामापी	AN INSTRUMENT FOR MEASURING THE ACCELERATION OF AIRCRAFT OR ROCKETS	
аксессуар	n,мужск	अतिरिक्त उपस्कर, अतिरिक्त वस्तु, उपसाधन, पूरक	A SUPPLEMENTARY COMPONENT THAT IMPROVES CAPABILITY	
аксессуар	n,мужск	एक्सेसरी, एक्सेसर्	CLOTHING THAT IS WORN OR CARRIED, BUT NOT PART OF YOUR MAIN CLOTHING	
акт	n,мужск	अधिनियम, अधिनियम्	A LEGAL DOCUMENT CODIFYING THE RESULT OF DELIBERATIONS OF A COMMITTEE OR SOCIETY OR LEGISLATIVE BODY	
акт	n,мужск	अमानत-नामा, अमानतनामा	A LEGAL DOCUMENT SIGNED AND SEALED AND DELIVERED TO EFFECT A TRANSFER OF PROPERTY AND TO SHOW THE LEGAL RIGHT TO POSSESS IT	
акт	n,мужск	अंक, अंक्	A SUBDIVISION OF A PLAY OR OPERA OR BALLET	
акт	n,мужск	प्रदर्शन, प्रदर्शन्	A SHORT THEATRICAL PERFORMANCE THAT IS PART OF A LONGER PROGRAM	
акт	n,мужск	प्रपत्र, लिखित	(LAW) A DOCUMENT THAT STATES SOME CONTRACTUAL RELATIONSHIP OR GRANTS SOME RIGHT	
актер	n,мужск	अभिनेता, ऐक्टर्	A THEATRICAL PERFORMER	
актёр	n	अभिनेता, नाटक	A THEATRICAL PERFORMER	
активист	n,мужск	नेता	A PERSON ACTIVE IN PARTY POLITICS	
активист	n,мужск	सक्रियतावादी, सक्रियतावाद्	A MILITANT REFORMER	
активистский	a	सक्रियतावादी	ADVOCATING OR ENGAGED IN ACTIVISM	
активно	adv	सक्रिय रुप से, सक्रियता से	IN AN ACTIVE MANNER	
активность	n,женск	कार्यकलाप, कार्यकलाप्	THE STATE OF BEING ACTIVE	
активность	n,женск	क्रिया	(CHEMISTRY) THE CAPACITY OF A SUBSTANCE TO TAKE PART IN A CHEMICAL REACTION;AN ORGANIC PROCESS THAT TAKES PLACE IN THE BODY	
активность	n,женск	क्रिया-कलाप, गतिविधि	ANY SPECIFIC BEHAVIOR	
активность	n,женск	क्रियाशीलता, सक्रियता	A PROCESS EXISTING IN OR PRODUCED BY NATURE (RATHER THAN BY THE INTENT OF HUMAN BEINGS);THE STATE OF BEING ACTIVE;THE TRAIT OF BEING ACTIVE	
активность	n,женск	नैसर्गिक प्रक्रिया, प्राकृतिक प्रक्रिया	A PROCESS EXISTING IN OR PRODUCED BY NATURE (RATHER THAN BY THE INTENT OF HUMAN BEINGS)	
активный	a	उत्साही, सरगर्म	MARKED BY ACTIVE INTEREST AND ENTHUSIASM	
активный	a	तेज, फुर्तीला, सक्रिय	CHARACTERIZED BY ENERGETIC ACTIVITY	
актинотерапия	n,женск	विकिरण चिकित्सा, सूर्यरश्मि-चिकित्सा	(MEDICINE) THE TREATMENT OF DISEASE (ESPECIALLY CANCER) BY EXPOSURE TO A RADIOACTIVE SUBSTANCE	
актриса	n,женск	अभिनेट्र्, अभिनेत्री	A FEMALE ACTOR	
актуальность	n,женск	प्रासंगिकता	THE ATTRIBUTE OF BEING OF INTEREST AT THE PRESENT TIME	
акула	n,женск	शार्क	ANY OF NUMEROUS ELONGATE MOSTLY MARINE CARNIVOROUS FISHES WITH HETEROCERCAL CAUDAL FINS AND TOUGH SKIN COVERED WITH SMALL TOOTHLIKE SCALES	
акупунктура	n,женск	ऐक्यूपंक्चर	TREATMENT OF PAIN OR DISEASE BY INSERTING THE TIPS OF NEEDLES AT SPECIFIC POINTS ON THE SKIN	
акустика	n,женск	ध्वनिशास्त्र	THE STUDY OF THE PHYSICAL PROPERTIES OF SOUND	
акустически	adv	ध्वानिकी दृष्टि से	WITH RESPECT TO ACOUSTICS	
акустический	a	ध्वनि-संबंधी	OF OR RELATING TO THE SCIENCE OF ACOUSTICS	
акушер	n,мужск	प्रसूति-विशेषज्ञ	A PHYSICIAN SPECIALIZING IN OBSTETRICS	
акушерка	n,женск	दा, दाई, प्रसाविका	A WOMAN SKILLED IN AIDING THE DELIVERY OF BABIES	
акушерка	n,женск	प्रसूति-विशेषज्ञ, प्रसूति-विशेषज्ञ्	A PHYSICIAN SPECIALIZING IN OBSTETRICS	
акушерский	a	प्रासविक	OF OR RELATING TO OR USED IN OR PRACTICING OBSTETRICS	
акушерство	n	प्रसूति-विज्ञान	THE BRANCH OF MEDICINE DEALING WITH CHILDBIRTH AND CARE OF THE MOTHER	
акцент	n	उच्चारण, उच्चारण्	DISTINCTIVE MANNER OF ORAL EXPRESSION	
акцент	n	बलाघात-चिन्ह, बलाघात-चिन्ह्	A DIACRITICAL MARK USED TO INDICATE STRESS OR PLACED ABOVE A VOWEL TO INDICATE A SPECIAL PRONUNCIATION	
акцент	n	स्वराघात	THE RELATIVE PROMINENCE OF A SYLLABLE OR MUSICAL NOTE (ESPECIALLY WITH REGARD TO STRESS OR PITCH)	
акцентуировать	v	जोर दना, जोर द्	PUT STRESS ON	
акциз	n,мужск	उत्पाद शुल्क, उत्पाद-शुल्क, उत्पादशुल्क	A TAX THAT IS MEASURED BY THE AMOUNT OF BUSINESS DONE (NOT ON PROPERTY OR INCOME FROM REAL ESTATE)	
акционер	n,мужск	अंशधारी, अंशधार्, स्टकधारी, स्टकधार्, हिस्सेदार, हिस्सेदार्	SOMEONE WHO HOLDS SHARES OF STOCK IN A CORPORATION	
акционерный капитал	n	मूलधन	THE CAPITAL RAISED BY A CORPORATION THROUGH THE ISSUE OF SHARES ENTITLING HOLDERS TO AN OWNERSHIP INTEREST (EQUITY)	
акция	n,женск	शेयर	ANY OF THE EQUAL PORTIONS INTO WHICH THE CAPITAL STOCK OF A CORPORATION IS DIVIDED	
Албания	n,женск	अल्बेनिया	A REPUBLIC IN SOUTHEASTERN EUROPE ON THE ADRIATIC COAST OF THE BALKAN PENINSULA	
албанский	a	अलबानियन	OF OR RELATING TO ALBANIA OR ITS PEOPLE OR LANGUAGE OR CULTURE	
алгебра	n,женск	बीजगणित	THE MATHEMATICS OF GENERALIZED ARITHMETICAL OPERATIONS	
алгебраический	a	बीजगणितीय	OF OR RELATING TO ALGEBRA	
алгоритм	n,мужск	कलन गणित, कलन विधि	A PRECISE RULE (OR SET OF RULES) SPECIFYING HOW TO SOLVE SOME PROBLEM	
алебарда	n,женск	कुठार	A PIKE FITTED WITH AN AX HEAD	
алебастр	n,мужск	पलस्तर	A MIXTURE OF LIME OR GYPSUM WITH SAND AND WATER	
Александр	n,мужск	सिकंदर	KING OF MACEDON	
Александрия	n,женск	अलेक्जेंड्रिया	THE CHIEF PORT OF EGYPT	
Алжир	n,мужск	अल्जीरिआ	A REPUBLIC IN NORTHWESTERN AFRICA ON THE MEDITERRANEAN SEA WITH A POPULATION THAT IS PREDOMINANTLY SUNNI MUSLIM	
Алжир	n,мужск	ऐल्जियर्स	AN ANCIENT PORT ON THE MEDITERRANEAN	
алжирец	n,мужск	अलजीरियाई	A NATIVE OR INHABITANT OF ALGERIA	
алжирский	a	अलजीरियाई	OF OR RELATING TO OR CHARACTERISTIC OF ALGERIA OR ITS INHABITANTS	
Али	n,мужск	 हजरत अली इब्ने अबी तालिब	THE FOURTH CALIPH OF ISLAM WHO IS CONSIDERED TO BE THE FIRST CALIPH BY SHIITES	
алкалоид	n,мужск	क्षारोद	NATURAL BASES CONTAINING NITROGEN FOUND IN PLANTS	
алкаш	n,мужск	पियक्कड़	A PERSON WHO DRINKS ALCOHOL TO EXCESS HABITUALLY	
алкоголизм	n,мужск	मदांतक	HABITUAL INTOXICATION	
алкоголизм	n,мужск	मदिरोन्माद	AN INTENSE PERSISTENT DESIRE TO DRINK ALCOHOLIC BEVERAGES TO EXCESS	
алкогольный	a	आर्द्र, गीला, तरल, दूध पिलाने वाला, नशे में धुत्त, शराब की छूट देने वाला, शराब की छूट वाला	CONSISTING OF OR TRADING IN ALCOHOLIC LIQUOR	
алкогольный	a	बेवड़ा	ADDICTED TO ALCOHOL	
алкогольный	a	मद्यव्यसनी, मादक	CHARACTERISTIC OF OR CONTAINING ALCOHOL	
Аллах	n,мужск	अल्लाह	MUSLIM NAME FOR THE ONE AND ONLY GOD	
аллегорически	adv	रूपकात्मक ढंग से	IN AN ALLEGORICAL MANNER	
аллегория	n,женск	नीति कथा	A SHORT MORAL STORY (OFTEN WITH ANIMAL CHARACTERS)	
аллергия	n	एलर्जि	HYPERSENSITIVITY REACTION TO A PARTICULAR ALLERGEN	
аллея	n,женск	पैदल रास्ता	A PATH SET ASIDE FOR WALKING	
аллигатор	n,мужск	घड़ियाल	EITHER OF TWO AMPHIBIOUS REPTILES RELATED TO CROCODILES BUT WITH SHORTER BROADER SNOUTS	
аллитерация	n,женск	अनुप्रास, अनुप्रास अलंकार, अनुप्रास्	USE OF THE SAME CONSONANT AT THE BEGINNING OF EACH STRESSED SYLLABLE IN A LINE OF VERSE	
аллопатия	n,женск	एलोपैथी	THE USUAL METHOD OF TREATING DISEASE WITH REMEDIES THAT PRODUCE EFFECTS DIFFERING FROM THOSE PRODUCED BY THE DISEASE ITSELF	
аллюзия	n,женск	उल्लेख, उल्लेख्	PASSING REFERENCE OR INDIRECT MENTION	
алмаз	n,мужск	मणि, हीरा	VERY HARD NATIVE CRYSTALLINE CARBON VALUED AS A GEM	
алоэ	n,средн	घीकुवार	SUCCULENT PLANTS HAVING ROSETTES OF LEAVES USUALLY WITH FIBER LIKE HEMP AND SPIKES OF SHOWY FLOWERS	
алтарь	n,мужск	अभयारण्य, गर्भगृह, गिरजाघर का पूर्वी भाग, गिरजाघर का पूर्वी भाग्, गिरजे का पूर्वभाग, शरण स्थल	AREA AROUND THE ALTAR OF A CHURCH FOR THE CLERGY AND CHOIR	
алтей розовый	n	गुलखैरू	ANY OF VARIOUS TALL PLANTS OF THE GENUS ALCEA	
алфавит	n,мужск	वर्णमाला	A CHARACTER SET THAT INCLUDES LETTERS AND IS USED TO WRITE A LANGUAGE	
алфавитный	a	प्राथमिक, प्रारंभिक, वर्णमाला संबंधी, वर्णानुक्रमिक	ALPHABETICALLY ARRANGED (AS FOR BEGINNING READERS)	
алфавитный указатель	n	अनुक्रमणिका	AN ALPHABETICAL LISTING OF NAMES AND TOPICS	
алхимик	n,мужск	कीमियागर, कीमियागर्	ONE WHO WAS VERSED IN THE PRACTICE OF ALCHEMY AND WHO SOUGHT AN ELIXIR OF LIFE AND A PANACEA AND AN ALKAHEST AND THE PHILOSOPHER'S STONE	
алхимия	n,женск	रसायन	A PSEUDOSCIENTIFIC FORERUNNER OF CHEMISTRY IN MEDIEVAL TIMES	
